" Cushing, OK WTI Crude oil Spot Price FOB (Dollars per Barrel) ", Europe Brent Spot Price FOB (Dollars per Barrel) , U.S. Field Production of Crude Oil (Thousand Barrels) , Alaska Field Production of Crude Oil (Thousand Barrels) , U.S. Imports of Crude Oil (Thousand Barrels) , U.S. Percent of Crude Oil Stocks Held in SPR (Percent) , U.S. Percent of Total Petroleum Stocks Held in SPR (Percent) 
0.12135088723526044,0.11710902409146591,0.2035723726296943,0.34568950530240106,0.8732313842149299,0.5583756345177662,0.4600000000000002
0.20574045302150626,0.1904450796243365,0.1587708066581306,0.34132395835345475,0.9072371479036906,0.812182741116751,0.9200000000000002
0.042603647068443884,0.044589628419763175,0.45764968657967486,0.9502018582549402,0.12365436459979551,0.4314720812182742,0.44666666666666655
0.04055932619183908,0.06623111474071049,0.9079608467802559,0.058954200390194916,0.2664590499209817,0.11167512690355341,0.2266666666666668
0.3227573799983645,0.34332380563495307,0.5763278477815895,0.09523073654117328,0.6408478200241704,0.21827411167512656,0.41333333333333333
0.06083898928775863,0.0625561453654553,0.2987727523306307,0.6689717784774672,0.49333922097239014,0.690355329949238,0.6733333333333336
0.39488102052498164,0.4658227848101266,1.0,0.07906275956653594,0.4814399925629823,0.35532994923857864,0.3533333333333333
0.5298879712159621,0.5184156798693345,0.11429941541385336,0.13430817670806852,0.6369898670633075,0.8527918781725887,0.9000000000000001
0.1012347698094693,0.100939158840343,0.26743759845053716,0.602484112113427,0.5221669610486196,0.6598984771573604,0.6133333333333335
0.05037206639954209,0.2273581053491221,0.4263302553056426,0.7929455851957735,0.0,0.42639593908629436,0.3533333333333333
0.24629977921334537,0.2708860759493671,0.12990803258117045,0.19722227587938732,0.9058101701217812,0.781725888324873,0.8333333333333333
0.06795322593834327,0.0684360963658636,0.2818041297390146,0.6665185728911125,0.47813516779771315,0.5736040609137052,0.6066666666666667
0.07923787717720174,0.08125765618619844,0.20742048046318795,0.39614441074774476,0.7803941619410616,0.6142131979695429,0.5133333333333334
0.0658271322266743,0.06966108615761536,0.19662691140213218,0.38356931754524903,0.7963837501162033,0.5685279187817258,0.44666666666666655
0.07220541336168126,0.06688444262964476,0.2646468358746633,0.6133400297475323,0.6065213349446873,0.6345177664974617,0.6666666666666667
0.4730558508463488,0.4899142507145775,0.10232665089820303,0.25455388359829245,0.8715905921725388,0.7055837563451779,0.8466666666666669
0.07032463815520487,0.07268272764393631,0.26477261672315344,0.5314184164268192,0.6634145207771683,0.5583756345177662,0.4933333333333334
0.5944885109166735,0.6088199265006125,0.13895639236942625,0.16150592053159227,0.8529608626940596,0.7868020304568528,0.8600000000000005
0.52048409518358,0.5518170681910984,0.16530748012809993,0.1464969383221619,0.7836896904341358,0.7868020304568528,0.7866666666666668
0.08414424728105324,0.08166598611678237,0.3320889545744431,0.7761787942591126,0.36385144557032634,0.5837563451776648,0.4733333333333334
0.3016599885518031,0.32715394038383017,0.6222614413895639,0.09474782205567037,0.7197452821418612,0.2284263959390862,0.39333333333333376
0.13876850110393327,0.1560636994691711,0.6866376519073979,0.032818868434777576,0.37386353072417966,0.14720812182741083,0.2266666666666668
0.1393409109493826,0.14732543895467537,0.21341472402404382,0.36392435627499087,0.9212140931486473,0.4974619289340101,0.4733333333333334
0.06468231253577561,0.06647611269906085,0.39247555380423194,0.819756997430895,0.29863344798735714,0.5685279187817258,0.4933333333333334
0.0,0.2273581053491221,0.5582743653717462,0.9301126156580194,0.1777865575904063,0.36040609137055846,0.28
0.06934336413443454,0.07015108207431604,0.4792997151260314,0.9092313933048736,0.16704006693315987,0.46700507614213205,0.42000000000000015
0.7766783874396925,0.8249081257656187,0.42129509071452365,0.04715177036450388,0.6638421492981313,0.7563451776649748,0.74
0.45907269605037215,0.49391588403429976,0.877254597142613,0.03544592323591339,0.3954215859440364,0.36040609137055846,0.3600000000000001
0.7463406656308774,0.8523478971008576,0.1876532339926673,0.1566767756765632,0.8200102258994143,0.796954314720812,0.9133333333333333
0.16084716657126505,0.16276031033074723,0.20845817246323117,0.3383105719639167,0.9288974621176908,0.7106598984771573,0.6333333333333331
0.45711014800883143,0.4963658636178032,0.10155624320120116,0.20477505843265278,0.8932648507948312,0.7461928934010151,0.8333333333333333
0.2989614849946848,0.2875459371171907,0.10856852550452367,0.2867546214916262,0.8267360788323882,0.8527918781725887,0.8800000000000001
0.36601520974732193,0.3599836668027767,0.14482878573330726,0.27253761903842066,0.9979222831644511,0.7868020304568528,0.8133333333333332
0.43813885027393906,0.4757860351163741,0.886829664233921,0.056288512430218846,0.33649716463698065,0.21827411167512656,0.31333333333333324
0.0034344590726960583,0.0,0.15965127259756118,0.38779964843825454,0.5989076880171053,0.5431472081218276,0.4800000000000002
0.07130591217597515,0.07113107390771743,0.5034810832482511,0.9332612181034982,0.2907037278051502,0.4568527918781724,0.3733333333333333
0.4261182435195029,0.48027766435279706,0.7217265779846175,0.094844404952771,0.6520963093799387,0.4416243654822334,0.4999999999999998
0.11930656635865566,0.12625561453654555,0.19227174952316284,0.3754756707682203,0.7937343125406712,0.563451776649746,0.5266666666666671
0.48622127729168374,0.5082890975908535,0.16323209612801348,0.13336166431648286,0.7668262526726782,0.8629441624365479,0.8066666666666669
0.05707743887480579,0.055859534503879135,0.25088562491954447,0.644188607081458,0.34871246630101327,0.5989847715736039,0.5999999999999999
0.06958868263962714,0.07055941200489997,0.41122083088077055,0.9150070505514883,0.3882262712652227,0.5431472081218276,0.4733333333333334
0.04832774552293728,0.0468762760310331,0.2945237180425748,0.6431261952133517,0.41448824021567354,0.6142131979695429,0.4933333333333334
0.046937607326846015,0.045569620253164564,0.2888832331180974,0.6300102377870926,0.543622757274333,0.6446700507614214,0.5733333333333335
0.08651565949791482,0.08387096774193549,0.2032618511599844,0.32654677509706576,0.8239797341266152,0.5583756345177662,0.45333333333333337
0.16428162564396107,0.1668436096365864,0.6243643399502578,0.09959628349011959,0.5940550339313936,0.36040609137055846,0.45333333333333337
0.6780603483522775,0.7536953858717844,0.3959030819255869,0.09944175085475862,0.6122060053918378,0.6700507614213196,0.7466666666666668
0.04104996320222423,0.040261331155573704,0.31811548843749726,0.758639340145647,0.47245979362275725,0.5583756345177662,0.46666666666666656
0.49112764739553527,0.5244589628419764,0.7904893955935431,0.039830786764279785,0.40668866784419455,0.35532994923857864,0.3533333333333333
0.6545915446888544,0.7093507554103716,0.7485296906675524,0.034344878208966756,0.29778283908152836,0.3096446700507616,0.3600000000000001
0.026085534385477144,0.028828093099224184,0.2482285044951913,0.6546195599683208,0.3184623965789719,0.563451776649746,0.6133333333333335
0.6792869408782403,0.8172315230706412,0.279229552996483,0.117773184724449,0.7923212791670541,0.6700507614213196,0.7733333333333332
0.31269932128546896,0.3134340547162107,0.18503148943195202,0.3255423129672198,0.9999999999999999,0.7563451776649748,0.8200000000000001
0.730313189958296,0.8552062066149448,0.18845901755330696,0.1393498039367189,0.8021753276935949,0.7715736040609138,0.8666666666666665
0.03696132144901465,0.2273581053491221,0.520846701642914,0.8729162239950551,0.1325834340429488,0.41624365482233516,0.28666666666666685
0.2831793278272958,0.3116374030216415,0.6485653613300538,0.08843130058529239,0.5201775587989216,0.4010152284263957,0.4999999999999998
0.18578788126584353,0.17158023683135976,0.1836203855379539,0.3751859220769186,0.8436459979548202,0.8984771573604062,0.8933333333333338
0.06394635702019791,0.06427113107390774,0.3686282910608141,0.8115281345979254,0.3523287161848099,0.6040609137055841,0.5533333333333335
0.4415733093466351,0.4298897509187424,0.0,0.2632077111785045,0.7734033652505344,0.8578680203045685,0.8600000000000005
0.04677406165671763,0.04099632503062474,0.19731477541731235,0.4025575151152234,0.7875151064423166,0.5380710659898478,0.4933333333333334
0.27467495298061984,0.29644752960392,0.5105916318394564,0.053487608414301974,0.6179836385609371,0.36040609137055846,0.4066666666666665
0.4026494398560798,0.49857084524295625,0.9840228842531223,0.07492901157063106,0.5276052802826067,0.24365482233502522,0.3466666666666669
0.06378281135006952,0.06892609228256431,0.22048596610009596,0.41698699994205024,0.7704750395091567,0.5736040609137052,0.4600000000000002
0.3185051925750265,0.37068191098407516,0.9669481340705927,0.05783383878382817,0.3755647485358371,0.29949238578680193,0.3533333333333333
0.22487529642652712,0.2699060841159657,0.07971754338210946,0.17367536556626553,0.6777028911406525,0.7614213197969542,0.8200000000000001
0.06132962629814376,0.06312780726827276,0.2527801989499264,0.6212018775715197,0.3880914753183974,0.7005076142131976,0.7733333333333332
0.7035734728923052,0.820661494487546,0.46979146911048375,0.11769591840676855,0.6166170865482942,0.7868020304568528,0.8400000000000001
0.23812249570692615,0.2692527562270315,0.8441742339897195,0.056694160598041304,0.3478060797620155,0.16751269035532967,0.21999999999999997
0.4149153651157086,0.4503062474479379,0.8831584357186165,0.062276652050454934,0.33529794552384495,0.1725888324873095,0.3266666666666669
0.27712813803254555,0.3050224581461821,0.6209997022531478,0.06457532500144877,0.5046853211862042,0.4720812182741114,0.5066666666666666
0.6295690571592117,0.7631686402613312,0.0980186568374174,0.12140470165543085,0.561866691456726,0.8375634517766497,0.9066666666666665
0.3899746504211301,0.3861984483462638,0.0663651201845834,0.19816878827097298,0.6692293390350469,0.8680203045685273,0.9333333333333333
0.2056586801864421,0.1907717435688036,0.18748421597750886,0.3770403137012498,0.9504462210653527,0.8223350253807107,0.9133333333333333
0.05552375500858614,0.05406288280930992,0.30050616964888477,0.6887905889625066,0.5757041926187599,0.5989847715736039,0.5266666666666671
0.4178591871780195,0.4229481420988159,0.1156594208381525,0.24132202669551275,0.9016500883145858,0.7208121827411169,0.8533333333333337
0.14408373538310573,0.17754185381788484,1.0,0.07199289149877339,0.40402063772427255,0.21827411167512656,0.3066666666666664
0.33019870798920603,0.3514904042466313,0.5772987187058723,0.10274488593559852,0.623198847262248,0.32487309644670015,0.43333333333333335
0.38212445825496766,0.36725193956717034,0.07582619838194726,0.2960652127721223,0.9277307799572371,0.7868020304568528,0.7866666666666668
0.07670291929021178,0.07235606369946916,0.28928022892114424,0.5878614614923989,0.6141117411917821,0.5989847715736039,0.6333333333333331
0.05298879712159621,0.056512862392813404,0.28470888120883253,0.6704398385133961,0.47760528028260674,0.5380710659898478,0.486666666666667
0.7409436585166408,0.8906492445896285,0.21762445179694645,0.11698120496822426,0.6509063865389978,0.8020304568527914,0.8200000000000001
0.03655245727369369,0.031033074724377302,0.2158084907968708,0.4603527207402113,0.5438086827182299,0.578680203045685,0.5399999999999998
0.16338212445825498,0.16022866476112702,0.18226431076517013,0.3566806389924472,0.9409919122431906,0.8324873096446703,0.7666666666666664
0.16959685992313353,0.1861984483462638,0.3741233418792248,0.8024879754293109,0.2058612996188529,0.5532994923857868,0.5066666666666666
0.3384577643306893,0.33981216823193144,0.15906560552177929,0.30856303965693754,0.922534163800316,0.7461928934010151,0.8600000000000005
0.10867609780031073,0.1134340547162107,0.29279423137583616,0.6167397477254728,0.6063818908617645,0.6395939086294411,0.6333333333333331
0.14105814048573065,0.14103715802368316,0.15599969733983332,0.3795321524464448,0.8702240401598959,0.7309644670050761,0.6466666666666667
0.21228227982664158,0.22817476521028995,0.6120614007073207,0.09683401263304295,0.6513107743794738,0.27411167512690326,0.44000000000000017
0.076784692125276,0.07856267864434464,0.3765957216823582,0.7982190113774653,0.3700520591242912,0.4974619289340101,0.5133333333333334
0.4856488674462345,0.5224989791751736,0.8309279383831069,0.027197743823523746,0.6402993399646743,0.46700507614213205,0.4933333333333334
0.3424646332488347,0.36423029808084934,0.5057333465665267,0.0696362688095192,0.5219763874686251,0.22335025380710638,0.4066666666666665
0.05257993294627525,0.04761126990608412,0.2886238101180866,0.6483030384979428,0.5683601375848285,0.6751269035532994,0.5933333333333335
0.6780603483522775,0.8378113515720703,0.28113984963292626,0.08176708068535224,0.6654782932044251,0.7309644670050761,0.74
0.3807343200588764,0.4562678644344631,0.9546569867822018,0.07888891035175491,0.4741842521149019,0.3096446700507616,0.43333333333333335
0.3409109493826151,0.3226623111474071,0.13306434574796855,0.35055728331627034,0.9898763595798085,0.8883248730964466,0.8733333333333333
0.12903753373129448,0.12584728460596162,0.2007423035386673,0.3465201182174661,0.848796132750767,0.5736040609137052,0.486666666666667
0.4140976367650666,0.44957125357288685,0.6346154791022,0.06834205798837142,0.47263177465836204,0.43654822335025356,0.5133333333333334
0.10581404857306403,0.1096774193548387,0.2202855028728149,0.41105681006007455,0.7647159988844473,0.5177664974619289,0.5266666666666671
0.07555809959931309,0.07276439363005309,0.38850166512224815,0.8326218393246924,0.2678116575253324,0.5177664974619289,0.5466666666666666
0.48376809223975803,0.577868517762352,0.9054255765528777,0.0821727288531747,0.5564516129032259,0.3908629441624365,0.42666666666666697
0.2703409927222177,0.2832176398530013,0.558580956189941,0.05321717630242037,0.663409872641071,0.30456852791878175,0.39333333333333376
0.054297162482623285,0.05251122907309104,0.2596863536623354,0.589039772837026,0.6133215580552199,0.6802030456852792,0.5800000000000003
0.153160520075231,0.1789301755818702,0.5364749720678076,0.07502559446773169,0.5635028353630195,0.30456852791878175,0.44666666666666655
0.07547632676424892,0.07145773785218455,0.2919884478151965,0.5712878363499392,0.7435809240494561,0.548223350253807,0.5533333333333335
0.14776351296099435,0.14806043282972642,0.14118507177860995,0.3041395429697309,0.7234777354280933,0.812182741116751,0.6333333333333331
0.6946602338703084,0.7459371171906901,0.5915316078428291,0.029129401765535357,0.573528864925165,0.7664974619289335,0.7200000000000004
0.074658598413607,0.08174765210289915,0.15034348980929457,0.3483745098417972,0.6360230547550433,0.5380710659898478,0.5133333333333334
0.42840788290130016,0.4672927725602286,0.1139495874289903,0.22243041202263905,0.9136143906293576,0.7868020304568528,0.8866666666666669
0.552457273693679,0.5780318497345855,0.8933781296584363,0.04925727752129652,0.3799851259644883,0.2842639593908629,0.33333333333333326
0.02706680840624745,0.2273581053491221,0.5289359824614329,0.9449477486526686,0.13350841312633643,0.36040609137055846,0.2466666666666668
0.5782157167388994,0.6932625561453655,0.24309114296467427,0.07651297108308061,0.778702240401599,0.6751269035532994,0.7533333333333336
0.18668738245154962,0.18195181706819108,0.19088422953825657,0.36193474859471886,0.7396439527749373,0.6700507614213196,0.5733333333333335
0.056096164854035485,0.057492854226214765,0.27884827979949744,0.6506017114489366,0.6021660314214,0.5989847715736039,0.5999999999999999
0.3504783710851256,0.40220498162515317,0.6420247572085692,0.08628716026965946,0.5018546063028725,0.4010152284263957,0.5666666666666667
0.12805625971052417,0.1162106982441813,0.2196172921152113,0.3948695165060171,0.8804638839825231,0.5685279187817258,0.5800000000000003
0.7733257012020607,0.9406288280930993,0.27404895429929754,0.13063802661824644,0.7605652133494468,0.7208121827411169,0.7933333333333337
0.12813803254558837,0.12445896284197634,0.20792753450866364,0.4041414746276729,0.624886120665613,0.7208121827411169,0.7133333333333336
0.15962057404530214,0.1509187423438138,0.15714744758230537,0.34895400722440073,0.800734405503393,0.8527918781725887,0.7866666666666668
0.7703001063046857,0.8291547570436913,0.53407334399195,0.07158724333095098,0.4823138421492982,0.690355329949238,0.7333333333333332
0.42742660888052997,0.4978358513679053,0.9356562173571675,0.06635245030809947,0.47270614483592077,0.2791878172588831,0.4066666666666665
0.5244091912666612,0.5104124132298897,0.17625434459825307,0.1852459966389152,0.7310402528586036,0.8781725888324869,0.8200000000000001
0.01537329299206805,0.013393221723152313,0.2588923620562418,0.4689872317410033,0.819099191224319,0.5380710659898478,0.3999999999999997
0.06067544361763025,0.06353613719885669,0.345315596923479,0.8035503872974173,0.18143069629078745,0.4873096446700509,0.5333333333333334
0.6110883964347044,0.8107799101674154,0.2223176497062329,0.12961424790898027,0.7802593659942364,0.8274111675126901,0.8133333333333332
0.2162073759097228,0.2034299714169049,0.14068194838464965,0.3233015897544863,0.9655526633819839,0.812182741116751,0.8533333333333337
0.17924605446070815,0.16610861576153535,0.21025054955421496,0.4028086306476849,0.8261318211397229,0.7868020304568528,0.8533333333333337
0.06271976449423503,0.059697835851367884,0.26270509402609754,0.5208908806428557,0.7181509714604443,0.5736040609137052,0.5333333333333334
0.029683539128301586,0.2273581053491221,0.4950930729145683,0.8818791168459889,0.14029933996467425,0.38071065989847686,0.25333333333333363
0.025267806034835236,0.018293180890159244,0.21990029902431407,0.469759894917808,0.756070465743237,0.5025380710659895,0.4999999999999998
0.1257666203287268,0.1263372805226623,0.20383572628122038,0.3485483590565782,0.8201543181184344,0.6598984771573604,0.5399999999999998
0.07833837599149565,0.07251939567170272,0.28218540293600014,0.5938689176920551,0.6537556939667194,0.6751269035532994,0.7200000000000004
0.07972851418758689,0.07733768885259289,0.34651837628716553,0.7698043230504742,0.4271869480338385,0.5583756345177662,0.4933333333333334
0.05127156758524817,0.05169456921192324,0.48037278298971253,0.9667561668179799,0.21730965882681053,0.4060913705583755,0.4600000000000002
0.0453021506255622,0.05291955900367497,0.5083354378696655,0.9878885047035871,0.168518174212141,0.43654822335025356,0.41333333333333333
0.3188322839152833,0.39060841159657006,0.5492574507956131,0.05464660317950895,0.42087477921353544,0.5076142131979693,0.6466666666666667
0.05944885109166734,0.06190281747652103,0.29455123260318206,0.6555660723599065,0.5491168541414894,0.690355329949238,0.7
0.7398806116608062,0.7961616986525113,0.5086459593393754,0.1018563232822732,0.5502417030770662,0.6598984771573604,0.7933333333333337
0.05257993294627525,0.056349530420579844,0.4702592166408063,0.9631825996252584,0.3125267267825602,0.5177664974619289,0.4600000000000002
0.9958295854117263,1.0,0.13389371321770016,0.17384921478104656,0.9567351492051687,0.9796954314720807,0.9533333333333334
0.3910376972769646,0.38048182931808905,0.11089547120159038,0.29168034924375585,0.9371850887793994,0.781725888324873,0.8333333333333333
0.056832120369613215,0.055042874642711334,0.30736122589159465,0.7037609380130967,0.5618295063679465,0.5583756345177662,0.6133333333333335
0.7362008340829177,0.8302164148632096,0.9408721919179909,0.04925727752129652,0.4483545598215116,0.0,0.0
0.5941614195764168,0.6125765618619845,0.16058676765820623,0.14209275821437542,0.7097982708933718,0.8223350253807107,0.8333333333333333
0.3270095674217025,0.3857901184156799,0.681217283467778,0.09418764125248699,0.6035558241145301,0.345177664974619,0.44666666666666655
0.11947011202878405,0.12535728868926094,0.17630151241643677,0.30751994436825125,0.7991168541414894,0.5736040609137052,0.44666666666666655
0.13737836290784203,0.13376888525928948,0.2093189851450853,0.3684830690181382,0.8720554057822812,0.7005076142131976,0.5800000000000003
0.14809060430125112,0.15034708044099632,0.20244034499328345,0.33724816009581027,0.8510086455331413,0.7309644670050761,0.6133333333333335
0.06083898928775863,0.058146182115149034,0.35129804852978896,0.7814522204408043,0.40345356512038677,0.5736040609137052,0.5133333333333334
0.13508872352604465,0.12731727235606372,0.19319545262926197,0.3839170159748112,0.9597843264850795,0.781725888324873,0.7666666666666664
0.6240085043748468,0.7541853817884852,0.28674495869376593,0.03946377175529758,0.7520730686994516,0.7258883248730963,0.7533333333333336
0.02395944067380816,0.028256431196406695,0.3386963797716881,0.791207093047963,0.4820396021195501,0.563451776649746,0.5200000000000002
0.1533240657453594,0.15794201714985706,0.18711080408355385,0.36995112905406713,0.9467788416844846,0.796954314720812,0.7733333333333332
0.08831466186932702,0.088934258881176,0.3482635855599655,0.7777820703509822,0.35736264757832115,0.5685279187817258,0.5133333333333334
0.05405184397743071,0.04965291955900368,0.3960603079861995,0.8479205702254246,0.4267314306962908,0.4060913705583755,0.486666666666667
0.3994602992885763,0.4228664761126991,0.12688143091437765,0.23774845950279125,0.9924746676582691,0.8223350253807107,0.9133333333333333
0.03916918799574781,0.04115965700285833,0.47078199329234316,0.9857829975467945,0.25040438784047603,0.5279187817258881,0.4800000000000002
0.09910867609780033,0.10200081665986117,0.2666986359656579,0.6041260213641368,0.5208422422608535,0.6649746192893398,0.6399999999999999
0.3086106795322594,0.3374438546345448,0.6199777328591657,0.1056810060074562,0.6733011062563913,0.18781725888324896,0.42000000000000015
0.6883637255703655,0.7566353613719886,0.36137623901505733,0.0722053738723947,0.5748349911685414,0.7157360406091366,0.7466666666666668
0.05511489083326518,0.056431196406696624,0.29891425578518205,0.5632328227317507,0.5994608162126988,0.6294416243654823,0.5533333333333335
0.017826478043993788,0.01747652102899143,0.4806675818533612,0.9945334080241072,0.29664404573765923,0.4873096446700509,0.42000000000000015
0.692370594488511,0.8457329522253981,0.16216295891584764,0.11153392957175143,0.7845588918843543,0.812182741116751,0.8600000000000005
0.5136969498732521,0.5177623519804002,0.12382338403546234,0.19863238617705578,0.9707818164915868,0.7614213197969542,0.78
0.06958868263962714,0.07194773376888526,0.20958626944812675,0.38356931754524903,0.8499721111834154,0.5532994923857868,0.4800000000000002
0.27467495298061984,0.29481420988158435,0.5774284302058778,0.05822017037223051,0.6247885098075673,0.25380710659898487,0.3999999999999997
0.5249816011121107,0.5648836259697836,0.6029776650554272,0.08802565241746993,0.5140141303337361,0.6852791878172586,0.6933333333333336
